序号,采购人,合同名称,分类,理由
3983,国家海洋局厦门海洋预报台,中央单位批量集中采购简易合同（复印机）,协调能力,组织海洋预报服务
3984,四川省攀枝花市国家税务局,四川省攀枝花市国家税务局物业服务委托合同,提取能力,增强税收办公能力
3985,中国国际电子商务中心,中央单位批量集中采购简易合同,协调能力,组织电子商务服务
3986,中国银行业监督管理委员会黔江监管分局,便携式计算机集中采购合同,合规能力,增强金融监管能力
3987,住房和城乡建设部信息中心,北方数据中心计算机网络系统运行维护服务,协调能力,组织住建信息服务
3988,中国银行业监督管理委员会深圳监管局,中央单位批量集中采购简易合同,合规能力,增强金融监管能力
3989,舟曲县经济和信息化局,舟曲县经济和信息化局节能监察仪器二次采购项目合同,协调能力,组织经济信息服务
3990,中国地质环境监测院,北京市商品房预售合同（商业、办公等非住宅类）,协调能力,组织地质环境监测
3991,住房和城乡建设部信息中心,查询分析平台、作业代理平台和统一服务门户运行维护服务,协调能力,组织住建信息服务
3992,云南省会泽县国家税务局,会泽县太阳能热水器采购合同,提取能力,增强税收办公能力
3993,住房和城乡建设部信息中心,数据管理平台运行维护服务,协调能力,组织住建信息服务
3994,国家测绘地理信息局第一航测遥感院,中央国家机关政府采购网上竞价合同,协调能力,组织测绘地理服务
3995,中国地质环境监测院,北京市商品房预售合同（商业、办公等非住宅类）,协调能力,组织地质环境监测
3996,中央人民广播电台,中央人民广播电台播出调音台对讲小盒项目,协调能力,组织广播电视服务
3997,积石山县农业技术推广中心,积石山县旱作农业项目省级补贴资金地膜采购供货合同,协调能力,组织农业发展
3998,中华人民共和国泉州出入境检验检疫局,中央单位批量集中采购简易合同复印机,合规能力,增强检验检疫能力
3999,定西市安定区教育局,定西市安定区福台初中及思源学校换热站机组项目采购合同,协调能力,组织教育服务
4000,国家税务总局,国税系统批量集中采购合同,提取能力,增强税收办公能力
4001,云南省气象台,云南省气象信息中心省内气象广域网络系统建设（数据环境建设部分）项目B标段合同书,协调能力,组织气象服务
4002,中央人民广播电台,中央人民广播电台水印提取设备等设备采购项目,协调能力,组织公共传媒服务
4003,中国海监东海维权执法支队,国家海洋局东海分局中国海监卫星地面站升级改造项目合同,合规能力,增强海洋执法能力
4004,中华人民共和国泉州出入境检验检疫局,电脑中频药物导入治疗仪政府采购合同,合规能力,增强检验检疫能力
4005,康乐县人民政府接待中心,康乐县人民政府接待中心西楼餐厅桌椅政府采购合同,协调能力,组织政府服务
4006,云南省昭通市国家税务局,昭通市国家税务局办公用房维修加固施工合同,提取能力,增强税收办公能力
4007,济南黄河河务局长清黄河河务局,中央单位批量集中采购简易合同,协调能力,组织水利管理
4008,云南省大气探测技术保障中心,省级雷达维修维护测试平台—便携式现场测试和诊断移动平台项目采购合同,协调能力,组织气象探测服务
4009,内蒙古鄂尔多斯市国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
4010,中国人民银行,中国人民银行博科交换机License升级采购项目采购合同,提取能力,增强金融监管能力
4011,水利部水文局,北京市商品房预售合同（商业、办公等非住宅类）,协调能力,组织水文监测服务
4012,河南省信阳市平桥国家税务局,河南省信阳市平桥国家税务局A4黑白单面打印机批量采购合同,提取能力,增强税收办公能力
4013,商务部机关服务局,中央单位批量集中采购简易合同,协调能力,组织商务服务
4014,中国地质环境监测院,北京市商品房预售合同（商业、办公等非住宅类）,协调能力,组织地质监测服务
4015,中国国际电子商务中心,中央单位批量集中采购简易合同,协调能力,组织电子商务服务
4016,中国银行业监督管理委员会深圳监管局,中央单位批量集中采购简易合同,合规能力,增强银行监管能力
4017,内蒙古鄂尔多斯市国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
4018,济南黄河河务局长清黄河河务局,中央单位批量集中采购简易合同,协调能力,组织水利管理
4019,中国地质科学院郑州矿产综合利用研究所,高精度碳硫分析仪设备采购合同,协调能力,组织矿产科研服务
4020,河南省罗山县国家税务局,河南省罗山县国税局便携式计算机批量采购合同,提取能力,增强税收办公能力
4021,云南省景谷傣族彝族自治县国家税务局,景谷国税局老办公楼及附属楼修复项目,提取能力,增强税收办公能力
4022,中国国际电子商务中心,中央单位批量集中采购简易合同,协调能力,组织电子商务服务
4023,河南省信阳市平桥国家税务局,河南省信阳市平桥国家税务局便携式计算机批量采购合同,提取能力,增强税收办公能力
4024,西藏自治区阿里地区国家税务局,西藏阿里地区国家税务局地暖采购合同,提取能力,增强税收办公能力
4025,国家测绘地理信息局第一航测遥感院,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
4026,四川省宜宾市国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
4027,中华人民共和国泉州出入境检验检疫局,中央单位批量集中采购简易合同打印机,合规能力,增强检验检疫能力
4028,中国国际电子商务中心,中央单位批量集中采购简易合同,协调能力,组织电子商务服务
4029,国家测绘地理信息局第一航测遥感院,中央国家机关政府采购网上竞价合同,协调能力,组织测绘服务
4030,中央人民广播电台,中央人民广播电台制作系统维保及驻场服务项目,协调能力,组织公共传媒服务
4031,四川省国家税务局,2015年四川国税WEB应用防火墙和万兆入侵检测设备采购合同,提取能力,增强税务网络安全
4032,中国福利彩票发行管理中心,中国福利彩票发行管理中心福利彩票广播广告宣传项目采购合同,协调能力,组织福利彩票服务
4033,中国地质环境监测院,北京市商品房预售合同（商业、办公等非住宅类）,协调能力,组织地质监测服务
4034,中国地质环境监测院,北京市商品房预售合同（商业、办公等非住宅类）,协调能力,组织地质监测服务
4035,国家体育总局体育彩票管理中心,2015年彩民消费行为习惯与态度调研项目合同,协调能力,组织体育彩票服务
4036,中华人民共和国泉州出入境检验检疫局,快速水分测定仪政府采购合同,合规能力,增强检验检疫能力
4037,国家税务总局,吉林省通化市通化县2015年第三季度国税系统联想便携式计算机批量集中采购合同,提取能力,增强税收办公能力
4038,庆阳职业技术学院,庆阳职业技术学院学生课桌凳,协调能力,组织职业教育服务
4039,中国国际电子商务中心,中央国家机关政府采购网上竞价合同,协调能力,组织电子商务服务
4040,国家税务总局,国税系统批量集中采购合同,提取能力,增强税收办公能力
4041,贵州省石阡县国家税务局,国税系统集中批量采购合同,提取能力,增强税收办公能力
4042,住房和城乡建设部信息中心,辽宁等10省住房公积金监管数据维护服务,协调能力,组织住房公积金监管
4043,中央人民广播电台,中央人民广播电台2015年STUDER调音台等设备维保项目,协调能力,组织公共传媒服务
4044,国家海洋局厦门海洋预报台,中央单位批量集中采购简易合同（复印机）,协调能力,组织海洋预报服务
4045,国家税务总局,吉林省通化市通化县2015年第三季度国税系统同方便携式计算机批量集中采购合同,提取能力,增强税收办公能力
4046,国家统计局介休调查队,中央国家机关2015年打印机批量集中采购项目-第六期（7月）,提取能力,增强统计调查能力
4047,四川省宜宾市国家税务局,国税系统批量集中采购合同,提取能力,增强税收办公能力
4048,中国国际电子商务中心,中央单位批量集中采购简易合同,协调能力,组织电子商务服务
4049,中国地质环境监测院,北京市商品房预售合同（商业、办公等非住宅类）,协调能力,组织地质监测服务
